,Date,Target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
3567,2014-12-17,935843.0,422.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,777.0,0.0,0.0,0.0,876.0,0.0,0.0,142.0,234.0,0.0,0.0,106.0,0.0,1429.0,0.0,0.0
3568,2014-12-18,931063.0,0.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,673.0,0.0,0.0,0.0,890.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,473.0,0.0,0.0
3569,2014-12-19,607927.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,0.0,0.0,1048.0,0.0,0.0,212.0,466.0,0.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3570,2014-12-20,607927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3571,2014-12-21,607927.0,0.0,489.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0
3572,2014-12-22,450946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0,0.0,0.0,612.0,744.0,0.0,131.0,1207.0,0.0,501.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0
3573,2014-12-23,353663.0,0.0,331.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0
3574,2014-12-24,692721.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,81.0,1051.0,0.0,0.0,0.0,484.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3575,2014-12-25,692721.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3576,2014-12-26,434862.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,1411.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,1871.0,0.0,0.0,0.0,212.0,0.0,0.0
3577,2014-12-27,434862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3578,2014-12-28,434862.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,425.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931.0,0.0,0.0,0.0,0.0,220.0,0.0
3579,2014-12-29,262064.0,0.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0,0.0,122.0,1032.0,381.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,0.0,788.0,0.0,0.0
3580,2014-12-30,677554.0,824.0,233.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,337.0,0.0,173.0,1127.0,0.0,0.0,0.0,1184.0,0.0,0.0,447.0,0.0,0.0,0.0,594.0,0.0,0.0,0.0,0.0
3581,2014-12-31,677554.0,0.0,731.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,0.0,338.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,385.0,0.0,0.0
3582,2015-01-01,677554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,0.0,0.0,0.0,1160.0,548.0,0.0,938.0,0.0,1228.0,0.0,1949.0,81.0,0.0
3583,2015-01-02,438214.0,0.0,177.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0,1323.0,0.0,0.0,1102.0,0.0,216.0,0.0,0.0,0.0,1325.0,0.0,1023.0,0.0,0.0,355.0,0.0,315.0,0.0,0.0
3584,2015-01-03,438214.0,0.0,0.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3585,2015-01-04,438214.0,0.0,687.0,669.0,0.0,0.0,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.0,0.0,0.0,0.0,0.0,0.0,930.0,0.0,0.0,0.0,894.0,0.0,0.0,0.0,0.0
3586,2015-01-05,434273.0,820.0,0.0,464.0,0.0,0.0,548.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,722.0,0.0,257.0,309.0,499.0,0.0,294.0,489.0,0.0,0.0,0.0,207.0,0.0,971.0,0.0,0.0
3587,2015-01-06,615259.0,0.0,216.0,950.0,0.0,0.0,1047.0,0.0,0.0,0.0,0.0,0.0,505.0,0.0,0.0,801.0,422.0,0.0,0.0,968.0,0.0,0.0,356.0,482.0,0.0,0.0,659.0,0.0,204.0,165.0,0.0
3588,2015-01-07,491206.0,0.0,0.0,0.0,0.0,0.0,1302.0,0.0,0.0,0.0,0.0,0.0,777.0,0.0,0.0,1159.0,0.0,270.0,748.0,493.0,0.0,0.0,0.0,296.0,0.0,0.0,1296.0,0.0,0.0,691.0,0.0
3589,2015-01-08,882942.0,0.0,649.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,1381.0,0.0,0.0,1267.0,208.0,0.0,0.0,621.0,442.0,0.0,0.0,421.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0
3590,2015-01-09,697779.0,154.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.0,0.0,0.0,0.0,853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3591,2015-01-10,697779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.0,0.0,0.0,0.0,0.0,0.0,987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3592,2015-01-11,697779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.0,0.0,0.0,0.0,0.0,0.0,480.0,527.0,0.0,0.0,0.0,0.0,436.0,0.0,0.0
3593,2015-01-12,664347.0,0.0,0.0,0.0,0.0,0.0,876.0,0.0,0.0,0.0,245.0,0.0,1503.0,0.0,0.0,341.0,0.0,218.0,0.0,1225.0,0.0,0.0,948.0,0.0,0.0,0.0,585.0,0.0,755.0,0.0,0.0
3594,2015-01-13,694061.0,0.0,0.0,1866.0,0.0,0.0,503.0,0.0,0.0,0.0,0.0,0.0,1062.0,0.0,193.0,1777.0,247.0,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,731.0,0.0,406.0,0.0,0.0
3595,2015-01-14,372813.0,0.0,598.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,673.0,0.0,0.0,1224.0,0.0,216.0,0.0,525.0,0.0,0.0,649.0,0.0,0.0,0.0,0.0,0.0,340.0,330.0,0.0
3596,2015-01-15,359144.0,0.0,0.0,2548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,0.0,0.0,2424.0,801.0,0.0,0.0,1450.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3597,2015-01-16,564713.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.0,0.0,70.0,378.0,0.0,604.0,2064.0,1000.0,0.0,410.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0
3598,2015-01-17,564713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3599,2015-01-18,564713.0,0.0,0.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,0.0,33.0,0.0,565.0,0.0,286.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,891.0,554.0,0.0,0.0,0.0
3600,2015-01-19,298000.0,0.0,0.0,1396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,0.0,125.0,1173.0,0.0,396.0,369.0,588.0,0.0,0.0,0.0,297.0,0.0,0.0,228.0,0.0,143.0,0.0,0.0
3601,2015-01-20,210496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,249.0,0.0,343.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,0.0,0.0,0.0,0.0
3602,2015-01-21,468048.0,0.0,625.0,0.0,0.0,0.0,391.0,0.0,0.0,0.0,157.0,0.0,721.0,0.0,226.0,701.0,294.0,223.0,0.0,992.0,0.0,408.0,0.0,0.0,0.0,0.0,1334.0,0.0,696.0,0.0,0.0
3603,2015-01-22,914824.0,0.0,508.0,322.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,1003.0,190.0,176.0,998.0,0.0,1812.0,221.0,561.0,0.0,0.0,446.0,50.0,0.0,0.0,1455.0,698.0,0.0,0.0,0.0
3604,2015-01-23,788852.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,149.0,0.0,909.0,0.0,0.0,458.0,0.0,1394.0,0.0,1417.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0
3605,2015-01-24,788852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3606,2015-01-25,788852.0,0.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,445.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,597.0,0.0,0.0,0.0,0.0
3607,2015-01-26,1006013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,706.0,361.0,915.0,0.0,936.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,0.0,0.0
3608,2015-01-27,787557.0,0.0,466.0,0.0,0.0,0.0,928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,399.0,0.0,1620.0,0.0,895.0,0.0,0.0,0.0,0.0,1230.0,0.0,0.0,0.0,0.0
3609,2015-01-28,555433.0,0.0,690.0,946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,795.0,0.0,0.0,147.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,295.0,0.0
3610,2015-01-29,392442.4,0.0,700.0,0.0,0.0,0.0,402.0,0.0,0.0,0.0,0.0,0.0,494.0,0.0,0.0,335.0,0.0,268.0,192.0,957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3611,2015-01-30,685664.4,0.0,0.0,0.0,0.0,0.0,471.0,15.0,0.0,0.0,0.0,0.0,395.0,0.0,0.0,1566.0,0.0,213.0,0.0,516.0,0.0,0.0,1190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3612,2015-01-31,685664.4,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,128.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3613,2015-02-01,685664.4,0.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,624.0,334.0,0.0,130.0,0.0
3614,2015-02-02,411054.4,0.0,0.0,505.0,0.0,0.0,346.0,0.0,0.0,0.0,0.0,0.0,323.0,221.0,0.0,970.0,578.0,0.0,0.0,626.0,0.0,281.0,0.0,1261.0,0.0,0.0,1012.0,0.0,0.0,0.0,0.0
3615,2015-02-03,681391.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,1010.0,0.0,0.0,0.0,408.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,361.0,0.0
3616,2015-02-04,803992.4,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.0,0.0,0.0,956.0,175.0,0.0,0.0,26.0,0.0,859.0,354.0,411.0,0.0,0.0,1594.0,0.0,257.0,0.0,0.0
3617,2015-02-05,358516.4,0.0,0.0,0.0,0.0,0.0,676.0,0.0,0.0,0.0,0.0,0.0,612.0,0.0,158.0,973.0,527.0,0.0,0.0,0.0,0.0,0.0,454.0,0.0,0.0,0.0,302.0,0.0,298.0,0.0,0.0
3618,2015-02-06,1028889.4,0.0,222.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,417.0,632.0,0.0,0.0,0.0,422.0,471.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3619,2015-02-07,1028889.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0
3620,2015-02-08,1028889.4,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3621,2015-02-09,842339.4,0.0,360.0,0.0,0.0,0.0,288.0,23.0,0.0,0.0,0.0,0.0,811.0,0.0,380.0,639.0,597.0,492.0,0.0,916.0,0.0,0.0,0.0,0.0,0.0,0.0,763.0,0.0,0.0,0.0,0.0
3622,2015-02-10,520095.4,0.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,102.0,651.0,0.0,61.0,203.0,479.0,0.0,539.0,28.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0
3623,2015-02-11,567943.4,0.0,1084.0,974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.0,0.0,0.0,609.0,557.0,0.0,0.0,846.0,0.0,239.0,28.0,0.0,292.0,0.0,695.0,0.0,445.0,0.0,0.0
3624,2015-02-12,522226.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,992.0,0.0,0.0,192.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0
3625,2015-02-13,542434.4,0.0,0.0,745.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.0,324.0,0.0,0.0,562.0,0.0,540.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3626,2015-02-14,542434.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2776.0,0.0,0.0
3627,2015-02-15,542434.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3628,2015-02-16,282280.4,384.0,758.0,519.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1497.0,0.0,59.0,1058.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,0.0,305.0,0.0,0.0
3629,2015-02-17,593671.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,1252.0,0.0,0.0,0.0,583.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,775.0,0.0,0.0
3630,2015-02-18,593671.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3631,2015-02-19,593671.4,0.0,0.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3632,2015-02-20,593671.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3633,2015-02-21,593671.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1987.0,0.0,0.0,176.0,0.0,0.0,36.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0
3634,2015-02-22,593671.4,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3635,2015-02-23,637984.4,0.0,560.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,0.0,0.0,762.0,0.0,0.0,0.0,967.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0,285.0,0.0
3636,2015-02-24,427616.4,0.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,625.0,714.0,0.0,0.0,473.0,0.0,0.0,407.0,0.0,0.0,0.0,852.0,0.0,0.0,0.0,0.0
3637,2015-02-25,479026.4,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.0,372.0,0.0,0.0,0.0,422.0,0.0,833.0,0.0,0.0,0.0,434.0,0.0,561.0,0.0,0.0
3638,2015-02-26,449174.4,0.0,929.0,0.0,0.0,0.0,911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,0.0,420.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,0.0,0.0,0.0,0.0
3639,2015-02-27,645830.4,0.0,0.0,0.0,0.0,0.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,154.0,0.0,439.0,0.0,510.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0
3640,2015-02-28,645830.4,0.0,0.0,734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,1114.0,0.0,0.0,0.0,0.0,0.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3641,2015-03-01,645830.4,0.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,0.0,0.0,0.0,0.0,748.0,0.0,599.0,178.0,0.0
3642,2015-03-02,455509.4,0.0,0.0,0.0,0.0,0.0,1847.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,1088.0,1582.0,0.0,0.0,462.0,0.0,0.0,0.0,793.0,0.0,0.0,332.0,0.0,0.0,207.0,0.0
3643,2015-03-03,712291.4,0.0,0.0,565.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,325.0,377.0,106.0,0.0,1263.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,0.0
3644,2015-03-04,612606.4,0.0,0.0,0.0,0.0,0.0,71.0,35.0,0.0,0.0,178.0,255.0,477.0,0.0,0.0,720.0,313.0,0.0,0.0,817.0,0.0,138.0,432.0,308.0,0.0,0.0,0.0,0.0,864.0,181.0,0.0
3645,2015-03-05,458396.4,0.0,0.0,0.0,0.0,0.0,668.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,174.0,1067.0,388.0,37.0,0.0,1078.0,0.0,716.0,0.0,341.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0
3646,2015-03-06,907808.4,0.0,624.0,0.0,0.0,0.0,675.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,22.0,752.0,0.0,37.0,0.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,0.0,0.0
3647,2015-03-07,907808.4,0.0,0.0,950.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,254.0,0.0,0.0,440.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3648,2015-03-08,907808.4,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,431.0,0.0,0.0,0.0,854.0,0.0,0.0,0.0,0.0,499.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3649,2015-03-09,593385.4,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,172.0,259.0,0.0,0.0,887.0,0.0,0.0,0.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,1482.0,0.0,234.0,238.0,0.0
3650,2015-03-10,634314.4,0.0,1226.0,422.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,760.0,364.0,163.0,0.0,569.0,0.0,0.0,1415.0,501.0,0.0,0.0,173.0,0.0,0.0,288.0,0.0
3651,2015-03-11,1103469.4,139.0,0.0,429.0,0.0,0.0,423.0,20.0,0.0,0.0,225.0,0.0,1355.0,0.0,693.0,854.0,218.0,154.0,262.0,579.0,0.0,0.0,0.0,0.0,504.0,0.0,284.0,0.0,650.0,0.0,0.0
3652,2015-03-12,816786.4,0.0,0.0,308.0,0.0,0.0,418.0,82.0,0.0,0.0,0.0,0.0,658.0,0.0,0.0,1146.0,0.0,145.0,982.0,940.0,0.0,166.0,302.0,0.0,0.0,0.0,708.0,0.0,0.0,0.0,333.0
3653,2015-03-13,474145.4,0.0,0.0,1772.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,286.0,0.0,0.0,843.0,0.0,0.0,362.0,445.0,0.0,332.0,122.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0
3654,2015-03-14,474145.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3655,2015-03-15,474145.4,0.0,0.0,0.0,0.0,0.0,757.0,0.0,0.0,0.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.0,374.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0
3656,2015-03-16,771327.4,0.0,553.0,1468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.0,0.0,556.0,974.0,266.0,281.0,0.0,0.0,0.0,759.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,0.0
3657,2015-03-17,1169995.4,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,1523.0,0.0,0.0,1569.0,0.0,459.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0
3658,2015-03-18,845580.4,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,220.0,0.0,208.0,0.0,703.0,693.0,145.0,0.0,0.0,872.0,452.0,255.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0
3659,2015-03-19,749489.4,0.0,0.0,307.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,178.0,431.0,0.0,0.0,687.0,1581.0,0.0,0.0,0.0,0.0,0.0,0.0,994.0,0.0,0.0,0.0,0.0
3660,2015-03-20,775488.4,0.0,0.0,1307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,723.0,0.0,176.0,369.0,1375.0,0.0,0.0,0.0,601.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0
3661,2015-03-21,775488.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.0,0.0,0.0
3662,2015-03-22,775488.4,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,379.0,0.0,537.0,0.0,393.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3663,2015-03-23,627318.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,0.0,0.0,738.0,1068.0,313.0,0.0,948.0,0.0,403.0,0.0,0.0,0.0,0.0,542.0,0.0,301.0,0.0,0.0
3664,2015-03-24,845551.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,1617.0,0.0,275.0,0.0,609.0,198.0,335.0,133.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0
3665,2015-03-25,871743.4,0.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,220.0,0.0,154.0,1206.0,244.0,422.0,231.0,477.0,0.0,756.0,249.0,0.0,0.0,0.0,675.0,0.0,0.0,435.0,0.0
3666,2015-03-26,607067.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,1124.0,633.0,400.0,414.0,509.0,0.0,915.0,0.0,0.0,0.0,0.0,233.0,0.0,623.0,0.0,0.0
3667,2015-03-27,533165.4,0.0,0.0,0.0,0.0,0.0,684.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,1351.0,0.0,0.0,0.0,439.0,0.0,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3668,2015-03-28,533165.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
